"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TRIM24",0.0379042755833329,-1.84300723157653,0.409,0.548,1
"ALDH5A1",0.0055501811258307,-1.84629058460455,0.227,0.44,1
"ZNF142",0.00182518060817916,-1.84765139223384,0.136,0.372,1
"NFYC",0.168261417993253,-1.85198381302988,0.341,0.415,1
"BTBD8",1.30000312240127e-05,-1.85222281397201,0.477,0.767,0.239876576145483
"FAM126B",0.0247493350494351,-1.85313553870218,0.477,0.557,1
"PHYKPL",0.0206922574787669,-1.8534283071391,0.205,0.369,1
"NPIPB11",0.177239698576702,-1.85409930209289,0.295,0.366,1
"MED12",0.333784055715936,-1.85471513059566,0.273,0.324,1
"DOCK7",2.83557369691711e-07,-1.85473898243542,0.386,0.733,0.00523220058555144
"PGBD1",0.00685133294947313,-1.85488699707092,0.25,0.446,1
"GABRG2",0.0505925892338827,-1.85512041525245,0.409,0.491,1
"P4HTM",0.20226227202478,-1.85515341247853,0.273,0.349,1
"RNF214",0.542111190451371,-1.85735900975864,0.227,0.256,1
"HARS",0.838103443789876,-1.8599258198095,0.614,0.5,1
"UNC45A",0.110043616128982,-1.86019032946576,0.159,0.259,1
"HDGFL3",0.00100193686138234,-1.86024951778126,0.591,0.759,1
"VANGL2",0.0272387977645296,-1.86161651584408,0.136,0.304,1
"KLHL5",0.532043881020256,-1.8621481923146,0.568,0.48,1
"KLC4",0.0145662945231191,-1.86218432095878,0.114,0.284,1
"ST5",0.109960322884817,-1.86627511881512,0.25,0.352,1
"CLASP1",0.000730335275450444,-1.86655084461005,0.591,0.784,1
"SLC37A3",0.685411762334369,-1.86769386831958,0.318,0.33,1
"TAF9",0.000639297463939243,-1.86789646399265,0.159,0.426,1
"PRKAA2",0.0143745048086301,-1.87027106545368,0.318,0.463,1
"COPG1",0.205175859171408,-1.87480268351642,0.341,0.403,1
"TM7SF3",0.59693728391243,-1.87501731682113,0.295,0.318,1
"HERPUD2",0.21041806923442,-1.87609744206292,0.386,0.452,1
"FHL1",0.00017778783742939,-1.87975299884596,0.477,0.676,1
"PIAS3",0.294331127998632,-1.87979693472624,0.295,0.205,1
"MAP3K5",0.0162240631945486,-1.87981243899045,0.227,0.384,1
"CSTF3",0.0392427745353506,-1.8799517191807,0.386,0.531,1
"INTS10",0.00189394022975514,-1.88208444416913,0.409,0.628,1
"TSTD2",0.138668819942876,-1.88264304936184,0.273,0.358,1
"RASAL2",6.69960414193344e-05,-1.88305817882423,0.386,0.67,1
"GABRA1",0.56220461458907,-1.88320302491264,0.477,0.412,1
"MTCL1",0.0044132893121451,-1.88326743673843,0.091,0.295,1
"C14orf132",0.0477143595453848,-1.88332846945909,0.295,0.423,1
"DMTN",0.000638302627332017,-1.88348599127358,0.068,0.318,1
"SZT2",0.719825600142903,-1.88415336550737,0.273,0.298,1
"ZNF266",0.121330635508541,-1.88575260753727,0.182,0.281,1
"PHACTR1",1.07365796946366e-06,-1.88716234922755,0.5,0.795,0.0198111368525435
"PHAX",0.00084905462571624,-1.88795790334705,0.545,0.724,1
"FLOT2",0.0118355108174065,-1.88829973351811,0.114,0.281,1
"EPC2",0.218426881418868,-1.88849710980891,0.205,0.287,1
"SCAMP5",0.106566527498147,-1.89013966290195,0.341,0.423,1
"PDZD4",0.0183531422554531,-1.89035734911668,0.136,0.293,1
"SLC35F5",0.00164222289652602,-1.89051143675264,0.409,0.616,1
"FAM136A",0.0383662828708318,-1.89311947583592,0.205,0.324,1
"C12orf4",0.107258287813801,-1.89465781397012,0.205,0.312,1
"DISP1",0.323303303637126,-1.89499869953956,0.205,0.259,1
"FAM19A2",0.0618411728656656,-1.89573245348973,0.205,0.327,1
"R3HDM1",0.000729940772629608,-1.89588503361575,0.432,0.656,1
"ETV6",0.288236870521855,-1.89908871066841,0.182,0.25,1
"RAD1",0.00979749802238721,-1.90086680798075,0.227,0.432,1
"POU2F1",0.0010065512070331,-1.90164499741187,0.568,0.722,1
"JAM2",0.00933710587089178,-1.90341144951855,0.205,0.403,1
"LUZP1",0.000240337931201798,-1.90523593888294,0.136,0.449,1
"GSTM3",3.34792584034989e-05,-1.90886849923474,0.409,0.69,0.617759276061362
"OTUD3",0.00959842390102788,-1.91083040485209,0.25,0.423,1
"CDO1",5.2923070804595e-06,-1.9129752612282,0.114,0.489,0.0976536502486387
"TM2D2",0.504525463512874,-1.91305561238307,0.364,0.355,1
"PRKAB1",0.290596959382524,-1.91366700562879,0.227,0.304,1
"ELAVL1",0.0020836979665263,-1.91413594050772,0.182,0.398,1
"CTTNBP2NL",0.151397236324253,-1.91471781355024,0.477,0.526,1
"ZC2HC1A",2.71981998332223e-06,-1.91482944522828,0.364,0.736,0.0501861183322617
"CNOT1",0.0190031732513984,-1.91544037012519,0.455,0.577,1
"ARMCX1",0.0357865349299368,-1.91717636175725,0.205,0.358,1
"NBPF8",0.0014402008523231,-1.91843734943655,0.25,0.489,1
"LYRM1",0.0518694589212107,-1.91880507464116,0.273,0.403,1
"ENSG00000289572.1",0.000739569831775759,-1.91902220317646,0.091,0.335,1
"OGFRL1",0.0102993164491288,-1.91966206742193,0.273,0.449,1
"IFT46",0.337020757811864,-1.92387135799241,0.341,0.372,1
"SFI1",0.0308466433465361,-1.92442804123418,0.182,0.338,1
"EDEM3",9.68366211883085e-05,-1.92590206742822,0.295,0.591,1
"MED7",0.158936989726203,-1.92599941855622,0.205,0.295,1
"CAAP1",0.0640483116719756,-1.92677124101244,0.159,0.293,1
"LINC00869",0.00931591066749472,-1.92724365756469,0.091,0.27,1
"RABEPK",0.0633097107417965,-1.9273787164653,0.205,0.332,1
"TUBG1",0.0140594144231301,-1.92790258895361,0.091,0.261,1
"GLB1",0.149787428385654,-1.92831898247197,0.273,0.378,1
"ANKRD54",0.0244842325562821,-1.92911651384349,0.205,0.372,1
"FSTL1",0.0193357653525407,-1.92912819028488,0.182,0.33,1
"TMEM246",0.0368001490438558,-1.93101277743843,0.227,0.358,1
"ENSG00000289498.1",0.000230308544325481,-1.93518966870292,0.545,0.733,1
"FAM20B",0.345531995254844,-1.93810215236166,0.25,0.304,1
"CHD8",0.0106943611043924,-1.93833631946395,0.5,0.611,1
"LINC00630",0.00643939900884207,-1.94224991202518,0.159,0.358,1
"C6orf203",0.0117374518076228,-1.94225383228028,0.159,0.33,1
"CSMD1",0.0297547579959989,-1.94243759031865,0.364,0.474,1
"SLC12A5",0.00137382049718527,-1.94439574694505,0.159,0.398,1
"SIVA1",0.122917690550551,-1.94483039718274,0.205,0.31,1
"RBMS3",0.0098607238546362,-1.94577582341797,0.318,0.474,1
"MTMR3",0.163152222274235,-1.94610062461273,0.182,0.287,1
"AMZ2P1",0.00972947855839367,-1.94656194082035,0.318,0.489,1
"GNB5",2.52391012475919e-05,-1.95089777784761,0.205,0.514,0.465711896220566
"TBCK",0.00208553112002076,-1.95401934687351,0.295,0.523,1
"POLDIP2",0.06434779398957,-1.95454530729401,0.182,0.287,1
"ACOT13",0.112383455879943,-1.95707211540734,0.273,0.375,1
"FKBP9",0.00015120531136371,-1.95781144214652,0.295,0.551,1
"UTP18",0.222653723599185,-1.95783802957538,0.341,0.403,1
"ZNF736",0.0159121070090066,-1.95917398654126,0.159,0.335,1
"SFXN3",0.421926045418894,-1.96186974051242,0.273,0.324,1
"AC007495.1",0.106083701731807,-1.96189432478907,0.159,0.261,1
"MCM3AP",0.215746437187785,-1.96233410412822,0.295,0.355,1
"TNIK",7.7896147091434e-05,-1.96306276962542,0.545,0.744,1
"EVL",0.000342873006651169,-1.96320746373669,0.273,0.554,1
"MTHFD1L",0.0306814515815894,-1.96355896593092,0.114,0.256,1
"MCUR1",0.131716738773767,-1.96403450271213,0.182,0.293,1
"ZNF542P",0.00647372289858249,-1.96557184766646,0.091,0.278,1
"ADPRHL2",0.347406072711383,-1.96732089716254,0.273,0.196,1
"CKAP4",0.00307237005868474,-1.96818677487739,0.114,0.335,1
"RNF157",0.0487417198156767,-1.96828687698315,0.318,0.415,1
"BCAN",0.0206394066973391,-1.96978176354318,0.273,0.42,1
"SSX2IP",0.000310918926977332,-1.97197060881699,0.25,0.517,1
"SFMBT2",0.135688788447468,-1.97473324138957,0.477,0.31,1
"MAPT",0.0253077442464368,-1.97561351264079,0.227,0.372,1
"EPB41L5",0.0692644580236057,-1.97577360624386,0.25,0.361,1
"CA5B",0.0154414398853536,-1.97581748542143,0.091,0.253,1
"DLX1",0.0256741905275938,-1.97650080427113,0.182,0.33,1
"GARNL3",0.000425968618688654,-1.97719350611447,0.318,0.554,1
"VPS26B",0.00476095597955815,-1.97768697578191,0.295,0.506,1
"CACNA2D3",0.00211131828770031,-1.97795828017911,0.114,0.338,1
"PLRG1",0.0808600099758169,-1.9780154764014,0.341,0.46,1
"SLC6A1",0.0558433535982648,-1.97851131230879,0.727,0.685,1
"AC007388.1",0.142611626190346,-1.97885234331867,0.25,0.324,1
"DDX52",0.0297723432107093,-1.97921383135102,0.227,0.386,1
"INTS3",0.00698217811896713,-1.97985217640081,0.136,0.332,1
"C14orf119",0.559192471267426,-1.98035088871185,0.318,0.236,1
"NR2F2.AS1",0.0143770428023124,-1.98054763733383,0.091,0.256,1
"ENSG00000289505.1",0.070826800728725,-1.9828745453604,0.182,0.298,1
"AP3B2",0.000227689958911126,-1.98287526378644,0.159,0.466,1
"ASB3",0.000593647884551366,-1.98368060592823,0.455,0.702,1
"RALGPS1",0.0114011518105633,-1.98463828202565,0.25,0.449,1
"ZNF33B",0.00153769649423902,-1.9851303734669,0.159,0.386,1
"USP3",0.00153792177531129,-1.98551779603494,0.455,0.648,1
"RPL37",0.000310445568580708,-1.98665406519982,0.886,0.878,1
"AC092683.1",0.00122752777993989,-1.98773772576614,0.227,0.452,1
"USP44",0.890619623745328,-1.98800365455348,0.25,0.213,1
"ENO2",0.0892809281970717,-1.98829993212292,0.75,0.659,1
"CUL1",0.0252871621214651,-1.98898359800102,0.432,0.551,1
"LRRC4C",0.0250466507121586,-1.98945709959203,0.477,0.557,1
"FAM184A",0.0253710938834683,-1.9895542008268,0.295,0.44,1
"YY1AP1",0.165911350785707,-1.98971304996695,0.432,0.503,1
"NFIB",2.15765429476873e-08,-1.99036210958054,0.864,0.963,0.000398130370470727
"ADCY3",0.326209428930177,-1.99163832239,0.227,0.281,1
"PLCE1",0.0024643509307911,-1.99197287607302,0.295,0.491,1
"ZNF135",0.0619559119530735,-1.99272422445859,0.136,0.256,1
"LINC00342",0.000134894275079892,-1.99365122460801,0.477,0.739,1
"RIMKLB",4.5961607005956e-11,-1.99415109691466,0.409,0.824,8.48083572473901e-07
"IQSEC1",0.720298642969834,-1.99495384221151,0.386,0.33,1
"GRIK1",0.235239513489702,-1.99516977066822,0.341,0.364,1
"VSNL1",0.0348165451901498,-1.99542018920291,0.341,0.472,1
"IDE",0.102374077688274,-1.99650537970213,0.295,0.392,1
"NTRK2",0.00254967632274245,-1.9969801343183,0.727,0.733,1
"AL122020.1",0.146678609323404,-1.99743975968144,0.227,0.31,1
"ENSG00000288876.1",2.75323899146922e-07,-1.99842780091215,0.386,0.778,0.00508027658705901
"COL6A1",0.113870590332618,-1.99911572474039,0.182,0.287,1
"TMEM39B",0.0661726715432193,-1.99953513934159,0.136,0.25,1
"SLC6A17",0.0626396466399085,-1.99961129056995,0.136,0.253,1
"UNC79",2.7867739851467e-05,-2.00265515134395,0.136,0.5,0.514215535739268
"ENSG00000289611.1",0.00042258349972352,-2.00347773567948,0.273,0.554,1
"PI4KAP1",0.00768818840087634,-2.00409275463388,0.068,0.25,1
"ZNF445",0.000584684668921327,-2.00489215470778,0.364,0.625,1
"RAB3A",1.933665806349e-05,-2.00500068105837,0.091,0.432,0.356800014587517
"PTBP3",0.000422978732130439,-2.00551675079151,0.227,0.528,1
"RHEB",0.00375528177521162,-2.0062639314704,0.386,0.545,1
"SORBS2",7.0358609008724e-05,-2.00685434242909,0.273,0.574,1
"SNX10",0.0546942378509334,-2.00712656734661,0.432,0.455,1
"MPZL1",0.00522273650933016,-2.007834946657,0.136,0.344,1
"HLF",0.0152204526378369,-2.00783998317838,0.136,0.321,1
"AP2A1",0.0218223325103344,-2.01012421727371,0.227,0.372,1
"BRAP",0.0844329028051108,-2.01080516793022,0.455,0.267,1
"GRIA4",0.0504059889958846,-2.01229706752292,0.432,0.52,1
"AC009022.1",0.411619473282779,-2.01262453886506,0.25,0.295,1
"USP28",0.0231137092590915,-2.01631273550651,0.205,0.369,1
"IGF2R",0.000122200915290314,-2.01877973734787,0.864,0.909,1
"PHTF1",8.99050281566189e-06,-2.01910809774774,0.159,0.534,0.165892757954593
"PLCG1",0.000155330284676068,-2.01946170422763,0.182,0.477,1
"MAF",0.0281558480653509,-2.02189593171363,0.386,0.509,1
"NGRN",0.00794328391980462,-2.02374208887385,0.205,0.398,1
"GORAB",0.685074818029114,-2.02456128509015,0.25,0.205,1
"SRRM3",0.00239583578768838,-2.02497666553121,0.159,0.384,1
"ERBB4",0.177388122860691,-2.02744987366439,0.682,0.631,1
"ZNF484",0.122774192859559,-2.02944687582223,0.182,0.27,1
"GPAT4",0.0961500862709302,-2.03114580461157,0.227,0.321,1
"MAPK10",3.3451982518575e-06,-2.03310735399052,0.727,0.821,0.0617255981432745
"RGS17",0.000869173785561952,-2.03336927888236,0.159,0.415,1
"TMEM9",0.00755835834100022,-2.03410862601942,0.318,0.494,1
"CCDC50",0.014802080491994,-2.03414467752804,0.409,0.577,1
"ANO5",0.00336641328718518,-2.03456524518797,0.318,0.506,1
"C3orf38",0.906429324705253,-2.0362890697214,0.273,0.273,1
"LRRC37B",0.000800543345915916,-2.03638206574212,0.114,0.366,1
"SETD6",0.0123033602659581,-2.03734182508764,0.159,0.332,1
"CEP83",0.169932512586313,-2.03760345574978,0.25,0.347,1
"INPP5F",1.91170336961212e-05,-2.03988467174439,0.386,0.69,0.352747505760829
"PLXNA1",0.00388265426980762,-2.04008756379973,0.068,0.27,1
"SUDS3",0.0618487717563277,-2.04090427499617,0.409,0.514,1
"TFRC",0.00309413574186725,-2.04156238846102,0.409,0.602,1
"NCALD",0.197921249038051,-2.04204901469832,0.614,0.56,1
"CYTH2",0.331975353757877,-2.0427872563289,0.273,0.338,1
"GUCY1B1",0.0388364619829806,-2.04284358009237,0.477,0.517,1
"COMMD2",0.207891615220464,-2.04371616115007,0.318,0.384,1
"SYT1",0.000585035954452837,-2.04383949341485,0.682,0.764,1
"RELN",0.201491173899888,-2.04511369673351,0.477,0.335,1
"ARHGAP29",0.157520884005289,-2.04704126696515,0.182,0.267,1
"CNTNAP1",0.243668072070773,-2.04795853140233,0.227,0.278,1
"DPY19L3",0.0106213364000918,-2.05221968313026,0.273,0.463,1
"CELF4",0.000327257369412567,-2.05492546914514,0.364,0.574,1
"FBXW7",8.91223154554298e-06,-2.05494821589839,0.364,0.713,0.164448496478359
"CHL1",2.98889864809231e-09,-2.05527841945297,0.318,0.778,5.51511578545994e-05
"SOAT1",0.402796804949165,-2.05528243550119,0.318,0.375,1
"GPX1",0.00119216235715237,-2.05598902905543,0.159,0.409,1
"FBXO42",0.297700939404072,-2.05610912519079,0.341,0.398,1
"ZNF557",0.0180103565651501,-2.05798396702223,0.227,0.406,1
"LINC01410",0.00605424153724885,-2.06578300495751,0.114,0.312,1
"TCEA2",0.0151360777825548,-2.06639676855101,0.136,0.298,1
"ZNF781",0.086909976356617,-2.06714512809642,0.159,0.267,1
"SSBP3",0.0462488587402788,-2.06760293279872,0.409,0.511,1
"ZNF398",0.203500145339466,-2.06810647585877,0.159,0.25,1
"NEDD9",0.00570147907314396,-2.06966608519211,0.182,0.384,1
"RFPL1S",0.00023133528203694,-2.07084892462995,0.205,0.503,1
"SATB2",0.0941086269023186,-2.07185008198606,0.318,0.426,1
"KAT8",0.383225690163174,-2.07192199035456,0.205,0.25,1
"NPY1R",0.000199814273284424,-2.0738405102443,0.068,0.355,1
"NINL",0.00176187707807409,-2.07539306966041,0.136,0.381,1
"REEP2",0.0112317952566073,-2.07992916856493,0.091,0.264,1
"SFXN1",0.000254491447250105,-2.08032371720154,0.477,0.71,1
"POU3F2",0.0559074547040527,-2.08055237614856,0.295,0.418,1
"TSEN2",0.0664656198834262,-2.08085294162971,0.295,0.401,1
"TCTEX1D2",4.9580471352244e-05,-2.08156604788931,0.159,0.474,0.914858857391607
"ZNF286A",8.78281854922098e-05,-2.08168573555551,0.273,0.577,1
"STXBP5",3.41016841598506e-05,-2.08247818150317,0.432,0.67,0.629244276117563
"PTPN4",2.76196197624894e-06,-2.08287654394441,0.409,0.716,0.0509637223857454
"RPL7AP6",0.0318622012734219,-2.08392248354509,0.205,0.352,1
"NAV2",2.84621498760875e-06,-2.08471461192335,0.432,0.688,0.0525183589513567
"SLC25A12",0.0046409717070186,-2.08595813049988,0.409,0.551,1
"PIANP",0.000153323074798317,-2.08730683205409,0.114,0.406,1
"TMEM2",0.0881128361948303,-2.088492836131,0.227,0.338,1
"EYA3",0.00151368968876991,-2.08853726569945,0.25,0.474,1
"NUP50",4.22034392436659e-05,-2.08931189739386,0.341,0.622,0.778737860924123
"QARS",0.0863510615301157,-2.08940664084597,0.295,0.415,1
"AC002429.2",0.00410654884234803,-2.08961879937145,0.114,0.324,1
"BOLA2.SMG1P6",0.00151078629329629,-2.08965594282426,0.114,0.338,1
"PARGP1",0.12245536972012,-2.09179598496099,0.182,0.287,1
"LRRC75A.AS1",0.000104748272455741,-2.09251907635917,0.477,0.685,1
"NDUFV1",0.00253068462389418,-2.09338294775342,0.318,0.52,1
"INTU",3.87546335042003e-05,-2.09561332261994,0.409,0.659,0.715100497419505
"CCSER1",0.000314072371243226,-2.09765672899425,0.114,0.389,1
"DNM1",0.00079996597847368,-2.10122742212033,0.25,0.48,1
"NDRG4",4.23974449322217e-06,-2.1018347896405,0.5,0.722,0.0782317653889355
"PTPRO",4.95246736519235e-06,-2.1022642710342,0.227,0.568,0.0913829278225292
"ELOVL2",0.0241169797214762,-2.10355913619533,0.136,0.295,1
"LCMT1",0.0171532689886746,-2.10400111032121,0.295,0.44,1
"SYNDIG1",0.00441194114701931,-2.10480073009359,0.273,0.108,1
"CRB1",0.00126333800582631,-2.10531620592106,0.205,0.46,1
"FAM107A",0.00297897495078484,-2.10549646027183,0.273,0.466,1
"HSPA4L",0.051055047181154,-2.10561946273015,0.477,0.526,1
"ZNF662",0.00438982614268585,-2.1064762860976,0.114,0.315,1
"PSPH",0.0143990642292159,-2.10884121933096,0.159,0.347,1
"LGALSL",0.00240783684073143,-2.11033906400954,0.136,0.372,1
"CEP295",0.0048192300604994,-2.11213754979774,0.227,0.432,1
"TDP2",0.0341453463001414,-2.1135625588232,0.182,0.341,1
"CDK14",0.000114490669520358,-2.11725516905526,0.136,0.449,1
"ARL17B",0.011068717863689,-2.11739442041423,0.136,0.31,1
"GNG12",0.0082655786583397,-2.11817462681189,0.114,0.298,1
"NBEA",2.48903141555833e-08,-2.11887481676026,0.727,0.858,0.000459276076798823
"BMS1P1",0.00489477489789348,-2.11910074236463,0.205,0.406,1
"ZNF512",0.0127893593732629,-2.11980741710038,0.182,0.361,1
"GUCY1A2",0.00565707718879736,-2.12131362016595,0.295,0.455,1
"RBM19",0.101082155450139,-2.12157336474004,0.341,0.443,1
"NSMAF",0.0239655480203675,-2.12161496525379,0.386,0.497,1
"CDK10",0.192591685741556,-2.12201308887684,0.227,0.304,1
"AL683813.1",0.00578179538232211,-2.12206788690328,0.136,0.347,1
"FTX",1.53104677483276e-06,-2.12320090128215,0.682,0.892,0.0282508750892141
"ELOVL6",0.000205819398201814,-2.12551131414732,0.273,0.554,1
"FBXO25",0.655946889646099,-2.1274262663143,0.341,0.332,1
"LDB2",0.00395424306552941,-2.12906098985228,0.159,0.358,1
"SRGAP1",0.000203350939162208,-2.13068363004203,0.432,0.673,1
"ENSG00000285669.1",0.857866634131166,-2.13122147211183,0.25,0.239,1
"KSR2",0.00141107044116957,-2.13132216221856,0.045,0.267,1
"DPP10",0.00024696395185832,-2.13160043062225,0.205,0.455,1
"KIAA1191",0.00272527981001649,-2.13305173917885,0.386,0.565,1
"CDC23",0.191370345425175,-2.13451250235267,0.227,0.295,1
"DNAJB5",0.218939353998206,-2.13545278418517,0.182,0.259,1
"ERCC4",0.0641475170925029,-2.13599883024535,0.295,0.401,1
"ICA1",0.0296542283436717,-2.13779741484245,0.182,0.318,1
"VEGFA",0.0144584398047446,-2.13825708607623,0.114,0.278,1
"PPM1L",0.000333608469472162,-2.13876930248652,0.227,0.506,1
"AC092828.1",0.0317538464993985,-2.13879966261479,0.114,0.253,1
"ZNF330",0.832307424329918,-2.14194745831562,0.273,0.27,1
"MPLKIP",0.601645237058447,-2.14198992215525,0.341,0.352,1
"HOPX",0.000870771614056538,-2.14222286754306,0.068,0.318,1
"CENPX",0.00521256050212717,-2.14350855577802,0.182,0.366,1
"GTF2IRD1",0.00207790807306947,-2.14469657211471,0.091,0.315,1
"KDM4B",0.837284021566755,-2.14497289137752,0.25,0.241,1
"PDXK",1.15129834274477e-05,-2.14552120099415,0.25,0.591,0.212437570203265
"CAMK2G",0.00154610296404386,-2.14877919257076,0.341,0.571,1
"ANKRD26",2.78507585330843e-05,-2.14958170273944,0.455,0.716,0.513902196452471
"CAMK2B",0.0104779410471146,-2.15029951173317,0.273,0.432,1
"PLEKHA2",0.00433252467871073,-2.15041979869852,0.136,0.347,1
"ALG9",0.0557943836034525,-2.15219629859333,0.136,0.276,1
"RPS15A",1.93824967118272e-05,-2.15340353600626,0.864,0.872,0.357645829326635
"RP9P",0.0270091808084961,-2.15350511861028,0.159,0.307,1
"VSTM2A",0.421977985099849,-2.15485350783364,0.364,0.352,1
"ZNF528",0.290982661034399,-2.15679011696265,0.341,0.389,1
"ZNF519",0.0149549504151515,-2.15697916572273,0.159,0.338,1
"PDE2A",0.0436733480591754,-2.15763946069448,0.114,0.253,1
"SEMA4A",0.0677197758318871,-2.15815348631702,0.205,0.335,1
"GPI",6.80895377704605e-09,-2.16148884225254,0.614,0.855,0.000125638815094054
"SPTAN1",5.30259406362642e-12,-2.16279203756352,0.523,0.923,9.78434656620347e-08
"DPP6",0.036853629298375,-2.16343081571562,0.523,0.591,1
"MYH10",8.05341614749797e-06,-2.16434956100942,0.5,0.736,0.148601634753633
"ALDH2",0.00672184982753749,-2.1644306237654,0.386,0.543,1
"DGUOK",0.000133024191365383,-2.16614336089989,0.341,0.616,1
"NBPF26",1.44770484954663e-06,-2.16806848974501,0.318,0.662,0.0267130498838344
"ABCB7",0.0106787684756065,-2.16961471107852,0.295,0.474,1
"CEP126",0.000287273041528372,-2.1715495878266,0.273,0.545,1
"KCNJ6",0.0141644469259881,-2.17198452362061,0.295,0.449,1
"PTPRF",0.927843689772082,-2.17290046803556,0.591,0.483,1
"AC241952.1",0.000402963693280156,-2.17338677884629,0.318,0.543,1
"PFAS",0.00417354722357697,-2.17361512357841,0.068,0.261,1
"MED17",0.23752747739626,-2.17445837301738,0.477,0.526,1
"LGR4",0.317445124048281,-2.17501644372501,0.227,0.29,1
"CIT",0.0708767996180612,-2.1750557293781,0.386,0.455,1
"DBNL",0.110634647901118,-2.18098603544862,0.295,0.392,1
"RYR2",0.0871636672956659,-2.18145341475085,0.364,0.443,1
"RTL6",0.00737590848427489,-2.18182441171623,0.182,0.378,1
"RNF19A",9.40372205599967e-06,-2.1818932123697,0.523,0.724,0.173517479377306
"XKR4",0.0021861023095944,-2.18270605391113,0.205,0.415,1
"SDCBP2.AS1",0.493026525567088,-2.18340067424392,0.295,0.23,1
"POP5",0.140772736745287,-2.18388345903223,0.205,0.29,1
"CEP250",0.000517752752366643,-2.18406194348023,0.114,0.384,1
"MARCH3",0.0118436173663865,-2.18511140525699,0.091,0.253,1
"DTX3",0.000464142818025764,-2.18586654531133,0.045,0.298,1
"JOSD1",0.216358892106617,-2.18590307432274,0.318,0.415,1
"CPNE3",0.0323650571990225,-2.18649968454087,0.545,0.673,1
"VPS72",0.0480302821864348,-2.18756075978011,0.25,0.392,1
"ZNF611",0.106363902178226,-2.18847645564451,0.159,0.267,1
"SPATS2",0.00161015341419908,-2.18852222031964,0.227,0.463,1
"ULK3",0.087052408616071,-2.18942924580976,0.159,0.276,1
"LRRC37BP1",0.0873054867212827,-2.19139219463231,0.136,0.256,1
