"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"COPG2",0.203266043476424,-0.732910982028679,0.379,0.464,1
"AC124303.2",0.987884460660132,-0.733050549803536,0.466,0.417,1
"RNFT2",0.134491040750078,-0.733909616085688,0.414,0.482,1
"AMPD2",0.05732960604775,-0.73396661918687,0.207,0.337,1
"COX7C",0.00695619234094126,-0.733968724066842,0.81,0.902,1
"ZNF569",0.308129800202987,-0.733984862534015,0.31,0.24,1
"FAM136A",0.444414603558015,-0.734011518587926,0.259,0.32,1
"ANKRD42",0.765092028293033,-0.734390712407894,0.259,0.234,1
"PRKAB1",0.223199660015848,-0.734489717755762,0.224,0.308,1
"ZMYND12",1.88315374353357e-14,-0.734555024592146,0.293,0.024,3.47479528756814e-10
"PHF3",0.148762472016276,-0.734776415683026,0.776,0.787,1
"SUSD4",0.0116984041476179,-0.734847286492506,0.103,0.263,1
"RPS16",1.42643064384565e-05,-0.735215491629251,0.448,0.766,0.263204982402399
"AL390728.6",0.750103702721467,-0.735726799985433,0.379,0.385,1
"UBXN7",0.243334784347982,-0.735914912126323,0.534,0.609,1
"KATNA1",0.600832610498636,-0.736073265021711,0.224,0.266,1
"METAP2",0.431031800593886,-0.736511793633026,0.603,0.698,1
"ZSWIM8",0.390223368545512,-0.736620021424861,0.345,0.278,1
"POLE3",0.00763953693588038,-0.736863521829865,0.241,0.441,1
"ZBTB39",0.00013283432277242,-0.737209478038123,0.293,0.101,1
"ALG6",0.0287663277761255,-0.737724917438205,0.431,0.257,1
"CAMLG",0.0244206772571487,-0.737725426836405,0.466,0.607,1
"MTMR3",0.0780930267921626,-0.737792620746504,0.362,0.26,1
"CISD2",0.0126948169463581,-0.738990760601069,0.328,0.491,1
"LAMTOR1",0.306903573518517,-0.739180141126184,0.448,0.491,1
"UCHL5",0.88769939653032,-0.739209181665966,0.517,0.453,1
"TUFM",0.602843338019249,-0.73933395265085,0.466,0.42,1
"MAGI1",0.422619639761339,-0.739570436670921,0.81,0.615,1
"RPL4P4",2.86899176775003e-07,-0.739909637989509,0.293,0.651,0.00529386360985235
"RPL26L1",0.147517751502284,-0.74018551770259,0.328,0.402,1
"NPM1P6",0.00106534495674919,-0.740326124402266,0.138,0.349,1
"CPB2.AS1",0.323176171423027,-0.74051625193658,0.224,0.278,1
"SLC9A6",0.344980642390139,-0.741417452956182,0.655,0.518,1
"KLF3.AS1",0.630462565272223,-0.741462496506974,0.293,0.317,1
"ZNF449",0.140113073247351,-0.741719832113772,0.276,0.178,1
"NIPAL3",0.0979889246218857,-0.742176219424337,0.362,0.482,1
"RAB14",0.425141251901501,-0.742281767180701,0.724,0.689,1
"STRN3",0.0257762711287978,-0.74261113078791,0.879,0.867,1
"MORF4L1P1",0.0114523345978593,-0.742968039993506,0.655,0.772,1
"HBS1L",0.206626048817888,-0.743146412763233,0.724,0.737,1
"MBTPS1",0.0273490194825717,-0.743287455629068,0.397,0.55,1
"NSUN2",0.362936690681028,-0.743377344213823,0.207,0.275,1
"SATB1",0.427149823315525,-0.7435609595268,0.638,0.515,1
"QSER1",0.155780766093175,-0.743646104373396,0.397,0.479,1
"AHSA1",0.000766057263221652,-0.743947882590418,0.431,0.678,1
"CBWD3",0.032958118491865,-0.744152168531905,0.431,0.533,1
"ZNF528",0.168504417341984,-0.74471057743565,0.466,0.37,1
"HSPD1P1",0.490006307178816,-0.744921799412486,0.379,0.405,1
"DESI2",8.16864825214667e-06,-0.744992072991475,0.397,0.136,0.15072789754861
"KIDINS220",0.00641003727655811,-0.74514117347022,0.948,0.929,1
"FCF1",0.000398233686178576,-0.74539591708092,0.603,0.317,1
"COX20",0.514920999585688,-0.74569455746707,0.328,0.379,1
"ZMYM2",0.460339533370018,-0.745836860707079,0.828,0.775,1
"SPOCK1",0.315567417970866,-0.746845067888476,0.569,0.589,1
"PIK3CA",0.913451517789625,-0.747898524231243,0.466,0.45,1
"ASH2L",0.134717573199637,-0.748475430805662,0.207,0.308,1
"SCOC",0.0725253608854194,-0.748653664188731,0.569,0.642,1
"LMTK2",0.279843576903128,-0.748666463131449,0.379,0.435,1
"CPT1C",0.130766436330241,-0.749548930011184,0.276,0.376,1
"SLC12A5",0.296655078624769,-0.750056199803429,0.345,0.376,1
"NAPB",0.548497318452614,-0.75091953161188,0.5,0.494,1
"MRPL48",0.0567594745007435,-0.750983552199687,0.379,0.479,1
"TXNDC17",0.000317421207078614,-0.75110111487674,0.155,0.444,1
"AP1B1",0.0289909408179817,-0.751113839137292,0.466,0.328,1
"HNRNPLL",0.619759898106525,-0.751564457257981,0.672,0.53,1
"DDX19A",0.35150722852881,-0.751823283767915,0.362,0.402,1
"TSR1",0.0103779833431136,-0.751866543727568,0.172,0.355,1
"USP38",0.492000609941898,-0.751940503013119,0.259,0.305,1
"AC010285.2",1.36644481508184e-08,-0.752062606132481,0.259,0.041,0.000252136397278901
"CUL1",0.103397566771977,-0.752247876071331,0.379,0.565,1
"NFKBIZ",0.0143736607291539,-0.753176937387988,0.448,0.26,1
"B3GAT2",0.00429640490191124,-0.753230005088026,0.121,0.296,1
"ITGB1BP1",0.00654197218646211,-0.753839789748556,0.276,0.488,1
"PBRM1",0.0856405467877004,-0.753888051003186,0.759,0.746,1
"RPS7P1",1.37490691689302e-05,-0.754185582755271,0.172,0.503,0.2536978243051
"CELSR2",0.437572488788663,-0.754620161586943,0.638,0.633,1
"EIF2A",0.0124445693669484,-0.755133608371489,0.362,0.571,1
"MMADHC",0.0180130852585008,-0.755186583687786,0.448,0.615,1
"RBM41",0.556569384600791,-0.755269126037398,0.466,0.402,1
"HARS",0.00528961563262597,-0.755612410765539,0.328,0.544,1
"DIABLO-ENSG00000184047.20",0.0071284772133988,-0.756516400405681,0.414,0.222,1
"FKBP3",0.00935708874023553,-0.757300557919853,0.552,0.701,1
"UBE2B",0.00459068420762131,-0.757588665743791,0.81,0.828,1
"NUDT21",0.00224314262894863,-0.758018473111182,0.328,0.565,1
"SORT1",0.984972277405874,-0.758157305341125,0.828,0.701,1
"TRIM2",0.0590558044891384,-0.758465033769305,0.983,0.92,1
"SPPL3",0.407769102747605,-0.758697437096284,0.483,0.553,1
"EPB41L1",0.92589279564438,-0.758874584371653,0.759,0.609,1
"THAP2",0.137689430108819,-0.759202653413253,0.19,0.305,1
"OIP5.AS1",0.21058369892646,-0.759531166693896,0.828,0.796,1
"CLN5",0.628674327659427,-0.759758965950762,0.414,0.373,1
"MBD5",0.391019778569151,-0.759861724749532,0.69,0.68,1
"ULK2",0.421785008110626,-0.760206956798125,0.5,0.524,1
"PET100",0.00715979694197697,-0.760430817084389,0.448,0.615,1
"PQBP1",0.291025196058979,-0.760601326392351,0.362,0.447,1
"RAC1",0.0303260380811547,-0.760623093024889,0.655,0.796,1
"NEK4",0.00537690212509611,-0.76122974438601,0.5,0.272,1
"NIPBL",0.206252673600945,-0.761249110199947,0.759,0.778,1
"ZC3H13",0.00211423949155761,-0.761657631942847,0.724,0.858,1
"RPS27AP16",6.95060043417221e-06,-0.761676086982482,0.276,0.583,0.128252479211346
"NFIX",0.0955897622624113,-0.761769131409183,0.552,0.615,1
"UBE2V1",0.890026585221384,-0.762690916918002,0.5,0.462,1
"ZNF248",0.889511815831891,-0.762716075139044,0.431,0.402,1
"RPL24P4",0.0002121182867845,-0.763107658444577,0.293,0.512,1
"PRR26",0.270996173656328,-0.763432798681732,0.259,0.186,1
"ARL14EP",0.886402264129669,-0.764766290322327,0.586,0.509,1
"PSMF1",0.0843243962119658,-0.765204736016408,0.328,0.453,1
"ENY2",0.123378487532534,-0.765336975707044,0.552,0.612,1
"CACNA2D3",0.0280241399356047,-0.76534447584074,0.5,0.281,1
"SELENOF",0.933184385206347,-0.765556145225097,0.655,0.604,1
"MT.TE",5.54033803061524e-05,-0.76565062393155,0.052,0.308,1
"ENSG00000289045.1",0.197675369513991,-0.766160851734252,0.31,0.396,1
"MINDY3",0.740067829888808,-0.767408200931615,0.5,0.429,1
"ARF1",0.0637428408277793,-0.767643107409681,0.638,0.775,1
"COPZ1",0.0911418978904056,-0.769025201773404,0.293,0.396,1
"PRPF18",0.0110027817712959,-0.769215363905794,0.138,0.302,1
"SELENOI",0.433171271777109,-0.769305143840929,0.362,0.399,1
"CCNG1",0.450821987053215,-0.770447337895789,0.345,0.388,1
"EDF1",0.0674070191965896,-0.771385439585538,0.552,0.672,1
"RBM4B",0.0479241866628381,-0.771403972340366,0.414,0.553,1
"GGH",0.923964626028148,-0.771409984215694,0.414,0.396,1
"SOBP",0.0820647263744047,-0.771465313876726,0.534,0.601,1
"CERK",0.254256776358781,-0.77305125171382,0.241,0.299,1
"UBE3A",0.0273820569270264,-0.773472834082424,0.914,0.891,1
"UBFD1",0.736892075358907,-0.773589913764622,0.397,0.325,1
"DLST",0.331533579797242,-0.774615489021752,0.293,0.225,1
"ATP6V1F",0.0401316091571553,-0.774641502452648,0.569,0.692,1
"KIFAP3",0.0747450926095989,-0.774926367177319,0.759,0.754,1
"TOP1",0.0600040259960871,-0.775180237339317,0.655,0.74,1
"NPC1",0.594695023881831,-0.77519384837113,0.569,0.476,1
"ALG8",0.667462831489489,-0.775461963101515,0.397,0.358,1
"TRIM16",0.538879590034703,-0.776789601698304,0.224,0.26,1
"VCPIP1",0.21480403993602,-0.776872979405701,0.638,0.456,1
"ARID4A",0.0901376903947327,-0.777045938201894,0.862,0.849,1
"ACTB",9.78994025963722e-06,-0.777367967991824,1,1,0.180643977670826
"LUCAT1",0.000676628228369176,-0.778668030710205,0.293,0.127,1
"GAB2",0.00215564088014071,-0.77869253606773,0.138,0.346,1
"DNM1L",0.12614058827116,-0.778769243612272,0.862,0.831,1
"UXS1",0.56726090531334,-0.77902965373275,0.293,0.24,1
"PFN2",0.751833997447624,-0.779055215076838,0.845,0.751,1
"ORC4",0.0358008705174515,-0.779356690971269,0.448,0.583,1
"PPM1H",0.00696548235207426,-0.779530660681631,0.207,0.396,1
"CKAP5",0.072055922726707,-0.780025681469401,0.724,0.749,1
"SMIM17",0.558644409216278,-0.780415559736205,0.483,0.376,1
"INTS6",0.0740323058610614,-0.78052493821208,0.759,0.586,1
"DDX24",0.113832174738345,-0.781116584576753,0.793,0.778,1
"ZDHHC18",0.220630631129622,-0.781270443788543,0.259,0.172,1
"POMP",0.0105459727461156,-0.781611382387421,0.707,0.828,1
"EIF4E3",0.0075187903941055,-0.781785714011546,0.155,0.346,1
"SNRNP27",0.653317017764831,-0.782382762958878,0.776,0.68,1
"TMEM67",0.984695281755941,-0.782708858712125,0.466,0.432,1
"ATP5ME",0.00508797036179045,-0.782821232895125,0.69,0.825,1
"PSMD12",0.0461841295118965,-0.782977987458788,0.81,0.831,1
"DNER",0.575754877595065,-0.782986420755039,0.897,0.751,1
"UBE2R2",0.0249248093652828,-0.783019809389057,0.397,0.589,1
"USP10",0.578924941944482,-0.783070441662997,0.569,0.512,1
"PANK3",0.557628319399525,-0.783563595406616,0.638,0.601,1
"PPIA",3.84446667515347e-05,-0.783591371915469,0.862,0.962,0.709380990899318
"FBXO22",0.338189619243084,-0.783754928303827,0.466,0.444,1
"CCT6P1",0.0160737483960893,-0.784098815810473,0.345,0.506,1
"CASC3",0.30539499679051,-0.784830004749108,0.466,0.559,1
"PRPF39",0.0240878050279277,-0.784859930335146,0.672,0.793,1
"AL136454.1",0.000105881181142904,-0.785028394354193,0.328,0.595,1
"PJA1",0.444079697028065,-0.785252647022913,0.466,0.47,1
"GTF2IRD1",0.906275413739859,-0.785602307656236,0.293,0.29,1
"PRKAA1",0.816036205228613,-0.7856075961181,0.466,0.447,1
"ANKZF1",0.423332044489346,-0.785634907732079,0.293,0.32,1
"MAP3K9",6.66582780028775e-06,-0.785717840519077,0.086,0.402,0.12299785457091
"AC019205.1",0.614366136877554,-0.785869197809491,0.31,0.334,1
"CEP170P1",0.0861757600209082,-0.786316007811243,0.19,0.281,1
"FOXN2",0.680189388505955,-0.786489470871521,0.655,0.568,1
"RPL3P7",0.0533798978250887,-0.786602873437551,0.414,0.482,1
"DIDO1",0.0824475873749773,-0.786643518840831,0.379,0.476,1
"RPL29",0.000508373514251859,-0.7871976138698,0.586,0.828,1
"NPTN",0.951153036456206,-0.787199245782692,0.707,0.609,1
"DCAF7",0.00382664234298946,-0.787480218322578,0.586,0.701,1
"LINC01410",0.597884590705633,-0.787773286804726,0.259,0.296,1
"VAPB",0.0661138003510213,-0.787827506112164,0.241,0.37,1
"TCEAL9",0.115055136666803,-0.788980014382405,0.655,0.657,1
"HSP90AA2P",2.47740621866862e-05,-0.792167805821654,0.759,0.905,0.457130995468734
"SSH2",0.0185568188756826,-0.792361201366472,0.431,0.595,1
"DNAJA4",0.0220132033361047,-0.793102198650262,0.31,0.456,1
"GSPT1",0.756480403549235,-0.793467511453077,0.638,0.633,1
"COX7A2L",0.0302834947120459,-0.793749877792974,0.534,0.63,1
"LRRCC1",0.921562020852581,-0.793751159439515,0.293,0.266,1
"COL1A1",4.15555102243604e-11,-0.79396653527643,0.379,0.074,7.66782274659898e-07
"GPLD1",0.62222207944248,-0.794011261347617,0.397,0.399,1
"EGR1",0.744148705843746,-0.794173650985512,0.897,0.802,1
"GUCY1B1",0.627920899082777,-0.794439093055154,0.621,0.494,1
"SLC22A23",0.6501632540167,-0.795175936840161,0.5,0.376,1
"LPCAT4",0.307852485025268,-0.795264078571314,0.31,0.364,1
"COMMD3",0.109958492119879,-0.795571792847248,0.345,0.459,1
"ENOPH1",0.553393066508764,-0.795733265060033,0.431,0.426,1
"PSIP1",0.0131335244836846,-0.796103600239077,0.793,0.908,1
"ILF2",0.000168813020012186,-0.796223028849546,0.5,0.737,1
"ANKRD13D",3.03706590023314e-05,-0.796356211018237,0.5,0.195,0.560399399911019
"ADAM22",0.711222810944428,-0.796639053326129,0.534,0.438,1
"ABCF1",0.0307352759724688,-0.797011936906975,0.362,0.527,1
"RAB3GAP1",0.620614409671283,-0.797610593842268,0.724,0.704,1
"ZXDA",2.68871736535306e-05,-0.798983355211327,0.293,0.089,0.496122128254946
"POLR2F",0.00374226220140488,-0.799541065524833,0.362,0.604,1
"DDX20",0.318399487242563,-0.799582099885212,0.362,0.249,1
"NSD3",0.0239979662291952,-0.801413550228308,0.828,0.899,1
"FAM13A",0.518219312441117,-0.802005737827532,0.552,0.58,1
"AP4S1",0.0686988713191667,-0.802833626991023,0.345,0.453,1
"AC211433.1",0.535770561228225,-0.803331145900777,0.276,0.225,1
"CEP70",0.434251474108277,-0.80362065791246,0.552,0.399,1
"GABARAPL1",0.390061799574211,-0.803841409128376,0.483,0.512,1
"KIAA0355",0.973182813517787,-0.803931846053081,0.293,0.281,1
"USP39",0.486051681924207,-0.804394767913265,0.276,0.317,1
"RRAS2",0.485416448854601,-0.8044928950617,0.259,0.213,1
"RABGGTB",0.111935842831893,-0.804581866666808,0.31,0.435,1
"LRRC4C",0.0567033112217765,-0.80488574327223,0.724,0.518,1
"AC138393.1",0.431734026045378,-0.805378420664937,0.31,0.334,1
"TIMM50",0.0554276926067812,-0.805782381338435,0.241,0.358,1
"TNFSF13B",0.00249595220173756,-0.806109187789035,0.5,0.275,1
"MRPS30",0.45139353067943,-0.806405139471198,0.293,0.352,1
"COG2",0.0360199486530147,-0.806972364304008,0.31,0.175,1
"CARS",0.152797074466339,-0.807153254647138,0.224,0.32,1
"PCF11",0.35757731694774,-0.807580022183033,0.724,0.704,1
"ZDHHC5",0.846975916904804,-0.807598805929521,0.259,0.228,1
"ITGAE",0.108112853686266,-0.80763870402106,0.259,0.367,1
"VPS50",0.895417982388522,-0.807674272532085,0.379,0.391,1
"ZNF682",0.136526131862228,-0.807693411984894,0.207,0.296,1
"RTCA",0.752500274846952,-0.807850320115525,0.379,0.393,1
"C2orf69",0.75932591615679,-0.807967828834945,0.483,0.462,1
"WDR47",0.00324715488196842,-0.808249219169906,0.448,0.624,1
"DERL1",0.374938844020285,-0.808824870732384,0.276,0.334,1
"ZBTB41",0.343428076658423,-0.810037796645522,0.534,0.426,1
"TRIQK",0.433176303662139,-0.810091103130008,0.259,0.293,1
"PPP4R2",0.933359113501013,-0.810902906578922,0.569,0.538,1
"DHX36",0.0273322351860131,-0.811441245081625,0.776,0.852,1
"RIPOR2",0.491261446754645,-0.811861046200123,0.638,0.5,1
"DMAC1",0.492448251690911,-0.812027929290207,0.5,0.459,1
"TXNDC16",0.0978142161706061,-0.812258339822283,0.362,0.479,1
"LINC01202",2.05198683571793e-09,-0.812660431614031,0.31,0.056,3.78632610926672e-05
"BRD2",0.74780182830086,-0.812993009947972,0.672,0.639,1
"HADHAP1",0.000143410005302634,-0.813177876144596,0.31,0.121,1
"KARS",0.223132815355867,-0.813374867596975,0.517,0.512,1
"NR3C1",0.799546580762524,-0.813399758823167,0.483,0.485,1
"AC106800.1",2.12597957145806e-05,-0.813518030118041,0.069,0.337,0.392285750525442
"RNF220",0.380659520553151,-0.813577556244425,0.397,0.432,1
"ATMIN",0.30037638917142,-0.814612599338339,0.345,0.414,1
"MRE11",0.439554662597005,-0.814933005368356,0.328,0.364,1
"DYNC1I2",0.0045673381297092,-0.814965129511626,0.793,0.896,1
"ZNF12",0.00475472094041408,-0.815151081279384,0.19,0.379,1
"NAV1",0.13040563551924,-0.815180928869738,0.776,0.82,1
"HNRNPH2",0.0533877096753549,-0.815247793588021,0.672,0.746,1
"PPIAP29",8.37870680691441e-06,-0.815511544482448,0.241,0.538,0.154603898001185
"LRP8",0.787250840628328,-0.815620773174082,0.552,0.494,1
"RIOK3",0.328861064998184,-0.817263872220226,0.483,0.533,1
"LDB1",0.00137095832629267,-0.817758672149743,0.707,0.405,1
"MRPS27",0.897414526734523,-0.817976711105056,0.379,0.37,1
"RPL10",7.1436246005332e-05,-0.818299189046544,0.793,0.944,1
"RF00019-ENSG00000274967.1",0.26425436331132,-0.818526187561834,0.224,0.29,1
"ATP5MC3",0.244097505317196,-0.818739363534721,0.793,0.722,1
"TPM1",0.0962509145204348,-0.818962174217329,0.69,0.482,1
"PTCD2",0.276938099845666,-0.819014523647618,0.259,0.189,1
"RPS28P7",0.0311808016607453,-0.81938739134889,0.552,0.63,1
"TMEM123",0.540792891182705,-0.819783653063095,0.397,0.337,1
"MRPS17",0.64818885695891,-0.820456536971895,0.362,0.32,1
"TRIM23",0.261669694720614,-0.820745800797845,0.483,0.527,1
"B3GALNT2",6.24955349044722e-07,-0.820784399597171,0.448,0.154,0.0115316761005732
"ENTPD3",0.366884811397158,-0.821307462985769,0.224,0.266,1
"WIPI2",0.309531171629892,-0.821394407485869,0.621,0.456,1
"TUSC3",0.0204332658968987,-0.821463347975314,0.276,0.456,1
"UBL3",0.357912269170396,-0.821616567190605,0.672,0.556,1
"ST6GAL2",0.273621711474801,-0.821980807373973,0.276,0.337,1
"AC009022.1",0.367591204316838,-0.822476702383739,0.259,0.296,1
"DNAJA2",0.0125060053273345,-0.823127100252731,0.655,0.766,1
"AL353693.1",5.21703240623709e-11,-0.823329752755488,0.31,0.044,9.62646819598867e-07
"HECTD4",0.128159064152912,-0.823500624919832,0.759,0.746,1
"ATP6V1G1",0.00359267504405652,-0.823515729102189,0.69,0.822,1
"RNASET2",0.270498394360535,-0.823779160466048,0.483,0.349,1
"FEM1A",0.429807702038208,-0.824124129391157,0.328,0.266,1
"ZNF431",0.377057448409072,-0.824518552643701,0.586,0.432,1
"DNAJC15",0.74969011176553,-0.824630132550287,0.517,0.482,1
"C18orf25",0.452481130888314,-0.824701884505665,0.362,0.391,1
"MXD1",0.405809677649105,-0.824836275649889,0.397,0.447,1
"RPL14P1",9.25752558006135e-07,-0.824868842294976,0.276,0.642,0.0170819862003292
"ABHD5",0.0140397794188536,-0.824901003700852,0.638,0.373,1
"MLX",0.704965035111519,-0.824944772748056,0.259,0.263,1
"RUNDC3A",0.357576189848963,-0.825023827474518,0.293,0.34,1
"GLOD4",0.538580970425182,-0.82607469117029,0.569,0.565,1
"RPS6KL1",0.111502699862845,-0.826335368511106,0.155,0.251,1
"GALNTL6",0.118806828817143,-0.826335368511106,0.155,0.26,1
"NSMAF",0.547117952994132,-0.826721336698651,0.466,0.488,1
"ATG2B",0.910197582954336,-0.826825980111673,0.397,0.382,1
"NFX1",0.0136278223033354,-0.827460690870928,0.276,0.464,1
"JMJD1C",0.320212814359691,-0.828182883441748,0.914,0.888,1
"PNMA2",0.0524411027069685,-0.828188678774715,0.466,0.547,1
"LSM12",0.00284507389698647,-0.828396361777171,0.621,0.766,1
"AMD1",0.0172766135375377,-0.8284864282911,0.707,0.713,1
"CUL9",0.095739054134132,-0.828512125723973,0.345,0.234,1
"NEMF",0.332270167863726,-0.828645249211756,0.862,0.763,1
"WDR75",0.172980643824229,-0.828750932140959,0.379,0.473,1
"AC007938.3",0.376895726740339,-0.829655726802717,0.276,0.317,1
"ING3",0.305909912401224,-0.83019441435925,0.552,0.568,1
"DNMT1",0.00253480087851674,-0.830220719070501,0.724,0.722,1
"GFM1",0.553762060550658,-0.830754394395321,0.534,0.47,1
"POLR2K",0.021961279436995,-0.830780873554708,0.379,0.55,1
"HSPA14-ENSG00000187522.16",0.876951571490783,-0.830909335896127,0.259,0.254,1
"ST7",0.0181473415459826,-0.831039573739247,0.414,0.58,1
"YEATS4",0.332193449428447,-0.8310571605145,0.345,0.257,1
"ACTR2",0.42456440967538,-0.831191966716076,0.81,0.722,1
"CHMP5",0.328519042515327,-0.83144119578169,0.741,0.68,1
"ANKRD28",0.0227947722036851,-0.831494846969036,0.569,0.698,1
"SUGT1",0.143749240791887,-0.831712594791505,0.81,0.808,1
"RPL22L1",0.124639791429878,-0.832249849558856,0.224,0.32,1
"KDM1A",0.251067019492982,-0.832414175258609,0.638,0.651,1
"MIR100HG",0.425650132855197,-0.832907245112159,0.914,0.84,1
"CNOT1",0.883452132996586,-0.83364178428618,0.586,0.559,1
"CBWD2",0.619337445125373,-0.834029087623024,0.621,0.592,1
"ARPC2",0.00822260991581378,-0.834056889272859,0.81,0.855,1
"RPS9",0.00284101097720511,-0.834071017290712,0.19,0.393,1
"AC024293.1",0.0014391174315321,-0.834468640158177,0.293,0.485,1
"CKAP4",0.132818645326641,-0.835715178991301,0.241,0.322,1
"POLD3",0.3630518254592,-0.835901653798194,0.207,0.266,1
"SLC35B4",0.292987010512673,-0.836186725013113,0.328,0.408,1
"CHCHD6",0.0359222640118412,-0.836302924644524,0.155,0.287,1
"NDUFA1",0.0672346079253,-0.836474699830537,0.828,0.79,1
"PDE4A",0.0373504530840863,-0.836654141303814,0.155,0.287,1
"NDUFA5",0.00981839615746519,-0.836674064191305,0.724,0.787,1
"NCOA4",0.112411569737294,-0.836740960057718,0.5,0.592,1
"CBWD6",0.269885521348199,-0.83707763142238,0.466,0.506,1
"AC026403.1",4.09222216565713e-05,-0.837373639963555,0.086,0.343,0.755096834007054
"FAM32A",0.00423894007787416,-0.837403766090724,0.293,0.515,1
"NLN",0.815448623262575,-0.837787553333454,0.397,0.382,1
"IQCE",1.07355876664863e-05,-0.837990835712386,0.586,0.24,0.198093063622006
"SAMM50",0.123143327169882,-0.838169840491189,0.241,0.352,1
"TMEM11",0.155433025980501,-0.838315395696643,0.224,0.32,1
"PDZD8",0.37164035303107,-0.840049548934481,0.517,0.491,1
"SGMS1",0.773629990467368,-0.840093823872023,0.293,0.263,1
"GRIN2B",0.00123799538742297,-0.840098069262365,0.448,0.615,1
"ADAM9",0.0704508167721801,-0.840354899195911,0.345,0.459,1
"RBM3",0.108769287969961,-0.841668665719969,0.552,0.663,1
"UQCRHL",0.0930072900650607,-0.842594782510216,0.362,0.453,1
"XPO4",0.0165978120727054,-0.842987904691202,0.621,0.399,1
"EIF4G2",0.00209395381954877,-0.843151376045054,0.914,0.956,1
